	t	protein
6420	64210	237309201.452442
6421	64220	237330202.736617
6422	64230	237351202.158971
6423	64240	237372199.719916
6424	64250	237393195.419861
6425	64260	237414189.259216
6426	64270	237435181.238393
6427	64280	237456171.357802
6428	64290	237477159.617852
6429	64300	237498146.018952
6430	64310	237519130.561514
6431	64320	237540113.245945
6432	64330	237561094.072655
6433	64340	237582073.042054
6434	64350	237603050.154551
6435	64360	237624025.410554
6436	64370	237644998.810472
6437	64380	237665970.354714
6438	64390	237686940.043688
6439	64400	237707907.877801
6440	64410	237728873.857464
6441	64420	237749837.983082
6442	64430	237770800.255065
6443	64440	237791760.673819
6444	64450	237812719.239751
6445	64460	237833675.953271
6446	64470	237854630.814784
6447	64480	237875583.824697
6448	64490	237896534.983418
6449	64500	237917484.291353
6450	64510	237938431.748908
6451	64520	237959377.356491
6452	64530	237980321.114506
6453	64540	238001263.023361
6454	64550	238022203.083461
6455	64560	238043141.295213
6456	64570	238064077.65902
6457	64580	238085012.17529
6458	64590	238105944.844428
6459	64600	238126875.666838
6460	64610	238147804.642925
6461	64620	238168731.773095
6462	64630	238189657.057752
6463	64640	238210580.497301
6464	64650	238231502.092146
6465	64660	238252421.842692
6466	64670	238273339.749342
6467	64680	238294255.812501
6468	64690	238315170.032572
6469	64700	238336082.409959
6470	64710	238356992.945065
6471	64720	238377901.638294
6472	64730	238398808.490049
6473	64740	238419713.500733
6474	64750	238440616.670749
6475	64760	238461518.0005
6476	64770	238482417.490389
6477	64780	238503315.140816
6478	64790	238524210.952186
6479	64800	238545104.9249
6480	64810	238565997.05936
6481	64820	238586887.355968
6482	64830	238607775.815126
6483	64840	238628662.437235
6484	64850	238649547.222697
6485	64860	238670430.171912
6486	64870	238691311.285283
6487	64880	238712190.563209
6488	64890	238733068.006092
6489	64900	238753943.614332
6490	64910	238774817.38833
6491	64920	238795689.328486
6492	64930	238816559.435201
6493	64940	238837427.708874
6494	64950	238858294.149905
6495	64960	238879158.758694
6496	64970	238900021.535641
6497	64980	238920882.481145
6498	64990	238941741.595605
6499	65000	238962598.879421
6500	65010	238983454.332991
6501	65020	239004307.956714
6502	65030	239025159.75099
6503	65040	239046009.716217
6504	65050	239066857.852792
6505	65060	239087704.161114
6506	65070	239108548.641582
6507	65080	239129391.294594
6508	65090	239150232.120546
6509	65100	239171071.119837
6510	65110	239191908.292864
6511	65120	239212743.640026
6512	65130	239233577.161718
6513	65140	239254408.858338
6514	65150	239275238.730283
6515	65160	239296066.777949
6516	65170	239316893.001735
6517	65180	239337717.402034
6518	65190	239358539.979245
6519	65200	239379360.733763
6520	65210	239400179.665984
6521	65220	239420996.776304
6522	65230	239441812.06512
6523	65240	239462625.532826
6524	65250	239483437.179819
6525	65260	239504247.006492
6526	65270	239525055.013242
6527	65280	239545861.200463
6528	65290	239566665.568551
6529	65300	239587468.1179
6530	65310	239608268.848904
6531	65320	239629067.761958
6532	65330	239649864.857457
6533	65340	239670660.135794
6534	65350	239691453.597364
6535	65360	239712245.242559
6536	65370	239733035.071775
6537	65380	239753823.085404
6538	65390	239774609.28384
6539	65400	239795393.667476
6540	65410	239816176.236705
6541	65420	239836956.99192
6542	65430	239857735.933515
6543	65440	239878513.061881
6544	65450	239899288.377411
6545	65460	239920061.880498
6546	65470	239940833.571534
6547	65480	239961603.450911
6548	65490	239982371.51902
6549	65500	240003137.776254
6550	65510	240023902.223005
6551	65520	240044664.859663
6552	65530	240065425.68662
6553	65540	240086184.704267
6554	65550	240106941.912996
6555	65560	240127697.313198
6556	65570	240148450.905262
6557	65580	240169202.689581
6558	65590	240189952.666543
6559	65600	240210700.83654
6560	65610	240231447.199962
6561	65620	240252191.757199
6562	65630	240272934.508641
6563	65640	240293675.454677
6564	65650	240314414.595698
6565	65660	240335151.932092
6566	65670	240355887.464249
6567	65680	240376621.192559
6568	65690	240397353.117409
6569	65700	240418083.23919
6570	65710	240438811.55829
6571	65720	240459538.075097
6572	65730	240480262.790001
6573	65740	240500985.703389
6574	65750	240521706.815649
6575	65760	240542426.127171
6576	65770	240563143.63834
6577	65780	240583859.349546
6578	65790	240604573.261176
6579	65800	240625285.373617
6580	65810	240645995.687257
6581	65820	240666704.202483
6582	65830	240687410.919682
6583	65840	240708115.839241
6584	65850	240728818.961546
6585	65860	240749520.286985
6586	65870	240770219.815944
6587	65880	240790917.548808
6588	65890	240811613.485965
6589	65900	240832307.6278
6590	65910	240852999.974699
6591	65920	240873690.527049
6592	65930	240894379.285234
6593	65940	240915066.24964
6594	65950	240935751.420653
6595	65960	240956434.798657
6596	65970	240977116.384038
6597	65980	240997796.177181
6598	65990	241018474.17847
6599	66000	241039150.38829
6600	66010	241059824.807025
6601	66020	241080497.435061
6602	66030	241101168.272781
6603	66040	241121837.320569
6604	66050	241142504.578809
6605	66060	241163170.047885
6606	66070	241183833.72818
6607	66080	241204495.620078
6608	66090	241225155.723963
6609	66100	241245814.040218
6610	66110	241266470.569225
6611	66120	241287125.311368
6612	66130	241307778.267029
6613	66140	241328429.436592
6614	66150	241349078.820438
6615	66160	241369726.41895
6616	66170	241390372.23251
6617	66180	241411016.261501
6618	66190	241431658.506304
6619	66200	241452298.967302
6620	66210	241472937.644874
6621	66220	241493574.539405
6622	66230	241514209.651275
6623	66240	241534842.980864
6624	66250	241555474.528555
6625	66260	241576104.294727
6626	66270	241596732.279763
6627	66280	241617358.484042
6628	66290	241637982.907946
6629	66300	241658605.551854
6630	66310	241679226.416147
6631	66320	241699845.501206
6632	66330	241720462.807409
6633	66340	241741078.335138
6634	66350	241761692.084771
6635	66360	241782304.056689
6636	66370	241802914.25127
6637	66380	241823522.668894
6638	66390	241844129.309941
6639	66400	241864734.174789
6640	66410	241885337.263817
6641	66420	241905938.577405
6642	66430	241926538.115929
6643	66440	241947135.87977
6644	66450	241967731.869306
6645	66460	241988326.084914
6646	66470	242008918.526973
6647	66480	242029509.19586
6648	66490	242050098.091954
6649	66500	242070685.215633
6650	66510	242091270.567272
6651	66520	242111854.147251
6652	66530	242132435.955945
6653	66540	242153015.993733
6654	66550	242173594.260992
6655	66560	242194170.758097
6656	66570	242214745.485427
6657	66580	242235318.443356
6658	66590	242255889.632263
6659	66600	242276459.052522
6660	66610	242297026.704511
6661	66620	242317592.588605
6662	66630	242338156.70518
6663	66640	242358719.054612
6664	66650	242379279.637277
6665	66660	242399838.453549
6666	66670	242420395.503805
6667	66680	242440950.788419
6668	66690	242461504.307766
6669	66700	242482056.062222
6670	66710	242502606.052161
6671	66720	242523154.277958
6672	66730	242543700.739988
6673	66740	242564245.438623
6674	66750	242584788.37424
6675	66760	242605329.547212
6676	66770	242625868.957913
6677	66780	242646406.606717
6678	66790	242666942.493997
6679	66800	242687476.620127
6680	66810	242708008.98548
6681	66820	242728539.59043
6682	66830	242749068.435351
6683	66840	242769595.520614
6684	66850	242790120.846593
6685	66860	242810644.41366
6686	66870	242831166.222189
6687	66880	242851686.272551
6688	66890	242872204.565119
6689	66900	242892721.100265
6690	66910	242913235.878361
6691	66920	242933748.89978
6692	66930	242954260.164893
6693	66940	242974769.674071
6694	66950	242995277.427686
6695	66960	243015783.426109
6696	66970	243036287.669713
6697	66980	243056790.158867
6698	66990	243077290.893943
6699	67000	243097789.875313
6700	67010	243118287.103345
6701	67020	243138782.578412
6702	67030	243159276.300883
6703	67040	243179768.271129
6704	67050	243200258.48952
6705	67060	243220746.956426
6706	67070	243241233.672217
6707	67080	243261718.637263
6708	67090	243282201.851933
6709	67100	243302683.316597
6710	67110	243323163.031624
6711	67120	243343640.997384
6712	67130	243364117.214246
6713	67140	243384591.682578
6714	67150	243405064.40275
6715	67160	243425535.37513
6716	67170	243446004.600086
6717	67180	243466472.077988
6718	67190	243486937.809204
6719	67200	243507401.794101
6720	67210	243527864.033048
6721	67220	243548324.526413
6722	67230	243568783.274563
6723	67240	243589240.277867
6724	67250	243609695.536691
6725	67260	243630149.051404
6726	67270	243650600.822372
6727	67280	243671050.849962
6728	67290	243691499.134542
6729	67300	243711945.676477
6730	67310	243732390.476136
6731	67320	243752833.533884
6732	67330	243773274.850089
6733	67340	243793714.425116
6734	67350	243814152.259331
6735	67360	243834588.353101
6736	67370	243855022.706792
6737	67380	243875455.320769
6738	67390	243895886.195398
6739	67400	243916315.331045
6740	67410	243936742.728075
6741	67420	243957168.386853
6742	67430	243977592.307744
6743	67440	243998014.491114
6744	67450	244018434.937328
6745	67460	244038853.646749
6746	67470	244059270.619742
6747	67480	244079685.856674
6748	67490	244100099.357906
6749	67500	244120511.123805
6750	67510	244140921.154733
6751	67520	244161329.451055
6752	67530	244181736.013135
6753	67540	244202140.841336
6754	67550	244222543.936022
6755	67560	244242945.297556
6756	67570	244263344.926302
6757	67580	244283742.822623
6758	67590	244304138.986882
6759	67600	244324533.419442
6760	67610	244344926.120666
6761	67620	244365317.090915
6762	67630	244385706.330553
6763	67640	244406093.839942
6764	67650	244426479.619445
6765	67660	244446863.669424
6766	67670	244467245.99024
6767	67680	244487626.582256
6768	67690	244508005.445833
6769	67700	244528382.581333
6770	67710	244548757.989117
6771	67720	244569131.669548
6772	67730	244589503.622984
6773	67740	244609873.84979
6774	67750	244630242.350323
6775	67760	244650609.124947
6776	67770	244670974.174021
6777	67780	244691337.497907
6778	67790	244711699.096964
6779	67800	244732058.971553
6780	67810	244752417.122034
6781	67820	244772773.548768
6782	67830	244793128.252113
6783	67840	244813481.232431
6784	67850	244833832.49008
6785	67860	244854182.025421
6786	67870	244874529.838812
6787	67880	244894875.930613
6788	67890	244915220.301183
6789	67900	244935562.950881
6790	67910	244955903.880066
6791	67920	244976243.089098
6792	67930	244996580.578333
6793	67940	245016916.348133
6794	67950	245037250.398853
6795	67960	245057582.730853
6796	67970	245077913.34449
6797	67980	245098242.240124
6798	67990	245118569.418111
6799	68000	245138894.878811
6800	68010	245159218.622579
6801	68020	245179540.649774
6802	68030	245199860.960753
6803	68040	245220179.555873
6804	68050	245240496.435492
6805	68060	245260811.599966
6806	68070	245281125.049652
6807	68080	245301436.784908
6808	68090	245321746.806089
6809	68100	245342055.113553
6810	68110	245362361.707654
6811	68120	245382666.588751
6812	68130	245402969.757198
6813	68140	245423271.213352
6814	68150	245443570.957569
6815	68160	245463868.990205
6816	68170	245484165.311614
6817	68180	245504459.922153
6818	68190	245524752.822176
6819	68200	245545044.01204
6820	68210	245565333.492099
6821	68220	245585621.262708
6822	68230	245605907.324222
6823	68240	245626191.676995
6824	68250	245646474.321384
6825	68260	245666755.25774
6826	68270	245687034.48642
6827	68280	245707312.007777
6828	68290	245727587.822166
6829	68300	245747861.92994
6830	68310	245768134.331452
6831	68320	245788405.027058
6832	68330	245808674.01711
6833	68340	245828941.301962
6834	68350	245849206.881968
6835	68360	245869470.75748
6836	68370	245889732.928851
6837	68380	245909993.396435
6838	68390	245930252.160585
6839	68400	245950509.221652
6840	68410	245970764.57999
6841	68420	245991018.235951
6842	68430	246011270.189887
6843	68440	246031520.442151
6844	68450	246051768.993095
6845	68460	246072015.84307
6846	68470	246092260.992429
6847	68480	246112504.441523
6848	68490	246132746.190704
6849	68500	246152986.240323
6850	68510	246173224.590731
6851	68520	246193461.24228
6852	68530	246213696.195322
6853	68540	246233929.450206
6854	68550	246254161.007284
6855	68560	246274390.866906
6856	68570	246294619.029423
6857	68580	246314845.495186
6858	68590	246335070.264544
6859	68600	246355293.337848
6860	68610	246375514.715449
6861	68620	246395734.397696
6862	68630	246415952.384938
6863	68640	246436168.677527
6864	68650	246456383.27581
6865	68660	246476596.180138
6866	68670	246496807.39086
6867	68680	246517016.908325
6868	68690	246537224.732883
6869	68700	246557430.864883
6870	68710	246577635.304672
6871	68720	246597838.052601
6872	68730	246618039.109016
6873	68740	246638238.474268
6874	68750	246658436.148704
6875	68760	246678632.132674
6876	68770	246698826.426524
6877	68780	246719019.030602
6878	68790	246739209.945257
6879	68800	246759399.170837
6880	68810	246779586.707689
6881	68820	246799772.556161
6882	68830	246819956.7166
6883	68840	246840139.189352
6884	68850	246860319.974766
6885	68860	246880499.073188
6886	68870	246900676.484966
6887	68880	246920852.210446
6888	68890	246941026.249974
6889	68900	246961198.603898
6890	68910	246981369.272563
6891	68920	247001538.256316
6892	68930	247021705.555503
6893	68940	247041871.17047
6894	68950	247062035.101564
6895	68960	247082197.349129
6896	68970	247102357.913511
6897	68980	247122516.795057
6898	68990	247142673.994111
6899	69000	247162829.511019
6900	69010	247182983.346126
6901	69020	247203135.499777
6902	69030	247223285.972317
6903	69040	247243434.764091
6904	69050	247263581.875443
6905	69060	247283727.306719
6906	69070	247303871.058262
6907	69080	247324013.130417
6908	69090	247344153.523528
6909	69100	247364292.237939
6910	69110	247384429.273995
6911	69120	247404564.632039
6912	69130	247424698.312414
6913	69140	247444830.315465
6914	69150	247464960.641535
6915	69160	247485089.290967
6916	69170	247505216.264105
6917	69180	247525341.561291
6918	69190	247545465.182869
6919	69200	247565587.129182
6920	69210	247585707.400572
6921	69220	247605825.997383
6922	69230	247625942.919956
6923	69240	247646058.168634
6924	69250	247666171.743759
6925	69260	247686283.645673
6926	69270	247706393.87472
6927	69280	247726502.431239
6928	69290	247746609.315574
6929	69300	247766714.528065
6930	69310	247786818.069056
6931	69320	247806919.938886
6932	69330	247827020.137898
6933	69340	247847118.666432
6934	69350	247867215.52483
6935	69360	247887310.713432
6936	69370	247907404.23258
6937	69380	247927496.082614
6938	69390	247947586.263875
6939	69400	247967674.776704
6940	69410	247987761.62144
6941	69420	248007846.798424
6942	69430	248027930.307996
6943	69440	248048012.150497
6944	69450	248068092.326265
6945	69460	248088170.835641
6946	69470	248108247.678965
6947	69480	248128322.856577
6948	69490	248148396.368814
6949	69500	248168468.216018
6950	69510	248188538.398526
6951	69520	248208606.916679
6952	69530	248228673.770815
6953	69540	248248738.961272
6954	69550	248268802.488391
6955	69560	248288864.352508
6956	69570	248308924.553963
